,blue,green,red,label
1359,68,84,148,red
1360,68,84,148,red
1361,68,84,148,red
1362,68,84,148,red
1363,68,84,148,red
1364,68,84,148,red
1365,68,84,148,red
1366,68,84,148,red
1367,68,84,148,red
1368,68,84,148,red
1369,68,84,148,red
1370,68,84,148,red
1371,68,84,148,red
1372,68,84,148,red
1373,68,84,148,red
1374,68,84,148,red
1375,68,84,148,red
1376,68,84,148,red
1377,68,84,148,red
1378,68,84,148,red
1379,68,84,148,red
1380,68,84,148,red
1381,68,84,148,red
1382,68,84,148,red
1383,68,84,148,red
1384,68,84,148,red
1385,68,84,148,red
1386,68,84,148,red
1387,68,84,148,red
1388,68,84,148,red
1389,68,84,148,red
1390,68,84,148,red
1391,68,84,148,red
1392,68,84,148,red
1393,68,84,148,red
1394,68,84,148,red
1395,68,84,148,red
1396,68,84,148,red
1397,68,84,148,red
1398,68,84,148,red
1399,68,84,148,red
1400,68,84,148,red
1401,68,84,148,red
1402,68,84,148,red
1403,68,84,148,red
1404,68,84,148,red
1405,68,84,148,red
1406,68,84,148,red
1407,68,84,148,red
1408,68,84,148,red
1409,68,84,148,red
1410,68,84,148,red
1411,68,84,148,red
1412,68,84,148,red
1413,68,84,148,red
1414,68,84,148,red
1415,68,84,148,red
1416,68,84,148,red
1417,68,84,148,red
1418,68,84,148,red
1419,68,84,148,red
1420,68,84,148,red
1421,68,84,148,red
1422,68,84,148,red
1423,68,84,148,red
1424,68,84,148,red
1425,68,84,148,red
1426,68,84,148,red
1427,68,84,148,red
1428,68,84,148,red
1429,68,84,148,red
1430,68,84,148,red
1431,68,84,148,red
1432,68,84,148,red
1433,68,84,148,red
1434,68,84,148,red
1435,68,84,148,red
1436,68,84,148,red
1437,68,84,148,red
1438,68,84,148,red
1439,68,84,148,red
1440,68,84,148,red
1441,68,84,148,red
1442,68,84,148,red
1443,68,84,148,red
1444,68,84,148,red
1445,68,84,148,red
1446,68,84,148,red
1447,68,84,148,red
1448,68,84,148,red
1449,68,84,148,red
1450,68,84,148,red
1451,68,84,148,red
1452,68,84,148,red
1453,68,84,148,red
1454,68,84,148,red
1455,68,84,148,red
1456,68,84,148,red
1457,68,84,148,red
1458,68,84,148,red
1459,68,84,148,red
1460,68,84,148,red
1461,68,84,148,red
1462,68,84,148,red
1463,68,84,148,red
1464,68,84,148,red
1465,68,84,148,red
1466,68,84,148,red
1467,68,84,148,red
1468,68,84,148,red
1469,68,84,148,red
1470,68,84,148,red
1471,68,84,148,red
1472,68,84,148,red
1473,68,84,148,red
1474,68,84,148,red
1475,68,84,148,red
1476,68,84,148,red
1477,68,84,148,red
1478,68,84,148,red
1479,68,84,148,red
1480,68,84,148,red
1481,68,84,148,red
1482,68,84,148,red
1483,68,84,148,red
1484,68,84,148,red
1485,68,84,148,red
1486,68,84,148,red
1487,68,84,148,red
1488,68,84,148,red
1489,68,84,148,red
1490,68,84,148,red
1491,68,84,148,red
1492,68,84,148,red
1493,68,84,148,red
1494,68,84,148,red
1495,68,84,148,red
1496,68,84,148,red
1497,68,84,148,red
1498,68,84,148,red
1499,68,84,148,red
1500,68,84,148,red
1501,68,84,148,red
1502,68,84,148,red
1503,68,84,148,red
1504,68,84,148,red
1505,68,84,148,red
1506,68,84,148,red
1507,68,84,148,red
1508,68,84,148,red
1509,68,84,148,red
1510,68,84,148,red
1511,68,84,148,red
1512,68,84,148,red
1513,68,84,148,red
1514,68,84,148,red
1515,68,84,148,red
1516,68,84,148,red
1517,68,84,148,red
1518,68,84,148,red
1519,68,84,148,red
1520,68,84,148,red
1521,68,84,148,red
1522,68,84,148,red
1523,68,84,148,red
1524,68,84,148,red
1525,68,84,148,red
1526,68,84,148,red
1527,68,84,148,red
1528,68,84,148,red
1529,68,84,148,red
1530,68,84,148,red
1531,68,84,148,red
1532,68,84,148,red
1533,68,84,148,red
1534,68,84,148,red
1535,68,84,148,red
1536,68,84,148,red
1537,68,84,148,red
1538,68,84,148,red
1539,68,84,148,red
1540,68,84,148,red
1541,68,84,148,red
1542,68,84,148,red
1543,68,84,148,red
1544,68,84,148,red
1545,68,84,148,red
1546,68,84,148,red
1547,68,84,148,red
1548,68,84,148,red
1549,68,84,148,red
1550,68,84,148,red
1551,68,84,148,red
1552,68,84,148,red
1553,68,84,148,red
1554,68,84,148,red
1555,68,84,148,red
1556,68,84,148,red
1557,68,84,148,red
1558,68,84,148,red
1559,68,84,148,red
1560,68,84,148,red
1561,68,84,148,red
1562,68,84,148,red
1563,68,84,148,red
1564,68,84,148,red
1565,68,84,148,red
1566,68,84,148,red
1567,68,84,148,red
1568,68,84,148,red
1569,68,84,148,red
1570,68,84,148,red
1571,68,84,148,red
1572,68,84,148,red
1573,68,84,148,red
1574,68,84,148,red
1575,68,84,148,red
1576,68,84,148,red
1577,68,84,148,red
1578,68,84,148,red
1579,68,84,148,red
1580,68,84,148,red
1581,68,84,148,red
1582,68,84,148,red
1583,68,84,148,red
1584,68,84,148,red
1585,68,84,148,red
1586,68,84,148,red
1587,68,84,148,red
1588,68,84,148,red
1589,68,84,148,red
1590,68,84,148,red
1591,68,84,148,red
1592,68,84,148,red
1593,68,84,148,red
1594,68,84,148,red
1595,68,84,148,red
1596,68,84,148,red
1597,68,84,148,red
1598,68,84,148,red
1599,68,84,148,red
1600,68,84,148,red
1601,68,84,148,red
1602,68,84,148,red
1603,68,84,148,red
1604,68,84,148,red
1605,68,84,148,red
1606,68,84,148,red
1607,68,84,148,red
1608,68,84,148,red
1609,68,84,148,red
1610,68,84,148,red
1611,68,84,148,red
1612,68,84,148,red
1613,68,84,148,red
1614,68,84,148,red
1615,68,84,148,red
1616,68,84,148,red
1617,68,84,148,red
1618,68,84,148,red
1619,68,84,148,red
1620,68,84,148,red
1621,68,84,148,red
1622,68,84,148,red
1623,68,84,148,red
1624,68,84,148,red
1625,68,84,148,red
1626,68,84,148,red
1627,68,84,148,red
1628,68,84,148,red
1629,68,84,148,red
1630,68,84,148,red
1631,68,84,148,red
1632,68,84,148,red
1633,68,84,148,red
1634,68,84,148,red
1635,68,84,148,red
1636,68,84,148,red
1637,68,84,148,red
1638,68,84,148,red
1639,68,84,148,red
1640,68,84,148,red
1641,68,84,148,red
1642,68,84,148,red
1643,68,84,148,red
1644,68,84,148,red
1645,68,84,148,red
1646,68,84,148,red
1647,68,84,148,red
1648,68,84,148,red
1649,68,84,148,red
1650,68,84,148,red
1651,68,84,148,red
1652,68,84,148,red
1653,68,84,148,red
1654,68,84,148,red
1655,68,84,148,red
1656,68,84,148,red
1657,68,84,148,red
1658,68,84,148,red
1659,68,84,148,red
1660,68,84,148,red
1661,68,84,148,red
1662,68,84,148,red
1663,68,84,148,red
1664,68,84,148,red
1665,68,84,148,red
1666,68,84,148,red
1667,68,84,148,red
1668,68,84,148,red
1669,68,84,148,red
1670,68,84,148,red
1671,68,84,148,red
1672,68,84,148,red
1673,68,84,148,red
1674,68,84,148,red
1675,68,84,148,red
1676,68,84,148,red
1677,68,84,148,red
1678,68,84,148,red
1679,68,84,148,red
1680,68,84,148,red
1681,68,84,148,red
1682,68,84,148,red
1683,68,84,148,red
1684,68,84,148,red
1685,68,84,148,red
1686,68,84,148,red
1687,68,84,148,red
1688,68,84,148,red
1689,68,84,148,red
1690,68,84,148,red
1691,68,84,148,red
1692,68,84,148,red
1693,68,84,148,red
1694,68,84,148,red
1695,68,84,148,red
1696,68,84,148,red
1697,68,84,148,red
1698,68,84,148,red
1699,68,84,148,red
1700,68,84,148,red
1701,68,84,148,red
1702,68,84,148,red
1703,68,84,148,red
1704,68,84,148,red
1705,68,84,148,red
1706,68,84,148,red
1707,68,84,148,red
1708,68,84,148,red
1709,68,84,148,red
1710,68,84,148,red
1711,68,84,148,red
1712,68,84,148,red
1713,68,84,148,red
1714,68,84,148,red
1715,68,84,148,red
1716,68,84,148,red
1717,68,84,148,red
1718,68,84,148,red
1719,68,84,148,red
1720,68,84,148,red
1721,68,84,148,red
1722,68,84,148,red
1723,68,84,148,red
1724,68,84,148,red
1725,68,84,148,red
1726,68,84,148,red
1727,68,84,148,red
1728,68,84,148,red
1729,68,84,148,red
1730,68,84,148,red
1731,68,84,148,red
1732,68,84,148,red
1733,68,84,148,red
1734,68,84,148,red
1735,68,84,148,red
1736,68,84,148,red
1737,68,84,148,red
1738,68,84,148,red
1739,68,84,148,red
1740,68,84,148,red
1741,68,84,148,red
1742,68,84,148,red
1743,68,84,148,red
1744,68,84,148,red
1745,68,84,148,red
1746,68,84,148,red
1747,68,84,148,red
1748,68,84,148,red
1749,68,84,148,red
1750,68,84,148,red
1751,68,84,148,red
1752,68,84,148,red
1753,68,84,148,red
1754,68,84,148,red
1755,68,84,148,red
1756,68,84,148,red
1757,68,84,148,red
1758,68,84,148,red
1759,68,84,148,red
1760,68,84,148,red
1761,68,84,148,red
1762,68,84,148,red
1763,68,84,148,red
1764,68,84,148,red
1765,68,84,148,red
1766,68,84,148,red
1767,68,84,148,red
1768,68,84,148,red
1769,68,84,148,red
1770,68,84,148,red
1771,68,84,148,red
1772,68,84,148,red
1773,68,84,148,red
1774,68,84,148,red
1775,68,84,148,red
1776,68,84,148,red
1777,68,84,148,red
1778,68,84,148,red
1779,68,84,148,red
1780,68,84,148,red
1781,68,84,148,red
1782,68,84,148,red
1783,68,84,148,red
1784,68,84,148,red
1785,68,84,148,red
1786,68,84,148,red
1787,68,84,148,red
1788,68,84,148,red
1789,68,84,148,red
1790,68,84,148,red
1791,68,84,148,red
1792,68,84,148,red
1793,68,84,148,red
1794,68,84,148,red
1795,68,84,148,red
1796,68,84,148,red
1797,68,84,148,red
1798,68,84,148,red
1799,68,84,148,red
1800,68,84,148,red
1801,68,84,148,red
1802,68,84,148,red
1803,68,84,148,red
1804,68,84,148,red
1805,68,84,148,red
1806,68,84,148,red
1807,68,84,148,red
1808,68,84,148,red
1809,68,84,148,red
1810,68,84,148,red
1811,68,84,148,red
1812,68,84,148,red
1813,68,84,148,red
1814,68,84,148,red
1815,68,84,148,red
1816,68,84,148,red
1817,68,84,148,red
1818,68,84,148,red
1819,68,84,148,red
1820,68,84,148,red
1821,68,84,148,red
1822,68,84,148,red
1823,68,84,148,red
1824,68,84,148,red
1825,68,84,148,red
1826,68,84,148,red
1827,68,84,148,red
1828,68,84,148,red
1829,68,84,148,red
1830,68,84,148,red
1831,68,84,148,red
1832,68,84,148,red
1833,68,84,148,red
1834,68,84,148,red
1835,68,84,148,red
1836,68,84,148,red
1837,68,84,148,red
1838,68,84,148,red
1839,68,84,148,red
1840,68,84,148,red
1841,68,84,148,red
1842,68,84,148,red
1843,68,84,148,red
1844,68,84,148,red
1845,68,84,148,red
1846,68,84,148,red
1847,68,84,148,red
1848,68,84,148,red
1849,68,84,148,red
1850,68,84,148,red
1851,68,84,148,red
1852,68,84,148,red
1853,68,84,148,red
1854,68,84,148,red
1855,68,84,148,red
1856,68,84,148,red
1857,68,84,148,red
1858,68,84,148,red
1859,68,84,148,red
1860,68,84,148,red
1861,68,84,148,red
1862,68,84,148,red
1863,68,84,148,red
1864,68,84,148,red
1865,68,84,148,red
1866,68,84,148,red
1867,68,84,148,red
1868,68,84,148,red
1869,68,84,148,red
1870,68,84,148,red
1871,68,84,148,red
1872,68,84,148,red
1873,68,84,148,red
1874,68,84,148,red
1875,68,84,148,red
1876,68,84,148,red
1877,68,84,148,red
1878,68,84,148,red
1879,68,84,148,red
1880,68,84,148,red
1881,68,84,148,red
1882,68,84,148,red
1883,68,84,148,red
1884,68,84,148,red
1885,68,84,148,red
1886,68,84,148,red
1887,68,84,148,red
1888,68,84,148,red
1889,68,84,148,red
1890,68,84,148,red
1891,68,84,148,red
1892,68,84,148,red
1893,68,84,148,red
1894,68,84,148,red
1895,68,84,148,red
1896,68,84,148,red
1897,68,84,148,red
1898,68,84,148,red
1899,68,84,148,red
1900,68,84,148,red
1901,68,84,148,red
1902,68,84,148,red
1903,68,84,148,red
1904,68,84,148,red
1905,68,84,148,red
1906,68,84,148,red
1907,68,84,148,red
1908,68,84,148,red
1909,68,84,148,red
1910,68,84,148,red
1911,68,84,148,red
1912,68,84,148,red
1913,68,84,148,red
1914,68,84,148,red
1915,68,84,148,red
1916,68,84,148,red
1917,68,84,148,red
1918,68,84,148,red
1919,68,84,148,red
1920,68,84,148,red
1921,68,84,148,red
1922,68,84,148,red
1923,68,84,148,red
1924,68,84,148,red
1925,68,84,148,red
1926,68,84,148,red
1927,68,84,148,red
1928,68,84,148,red
1929,68,84,148,red
1930,68,84,148,red
1931,68,84,148,red
1932,68,84,148,red
1933,68,84,148,red
1934,68,84,148,red
1935,68,84,148,red
1936,68,84,148,red
1937,68,84,148,red
1938,68,84,148,red
1939,68,84,148,red
1940,68,84,148,red
1941,68,84,148,red
1942,68,84,148,red
1943,68,84,148,red
1944,68,84,148,red
1945,68,84,148,red
1946,68,84,148,red
1947,68,84,148,red
1948,68,84,148,red
1949,68,84,148,red
1950,68,84,148,red
1951,68,84,148,red
1952,68,84,148,red
1953,68,84,148,red
1954,68,84,148,red
1955,68,84,148,red
1956,68,84,148,red
1957,68,84,148,red
1958,68,84,148,red
1959,68,84,148,red
1960,68,84,148,red
1961,68,84,148,red
1962,68,84,148,red
1963,68,84,148,red
1964,68,84,148,red
1965,68,84,148,red
1966,68,84,148,red
1967,68,84,148,red
1968,68,84,148,red
1969,68,84,148,red
1970,68,84,148,red
1971,68,84,148,red
1972,68,84,148,red
1973,68,84,148,red
1974,68,84,148,red
1975,68,84,148,red
1976,68,84,148,red
1977,68,84,148,red
1978,68,84,148,red
1979,68,84,148,red
1980,68,84,148,red
1981,68,84,148,red
1982,68,84,148,red
1983,68,84,148,red
1984,68,84,148,red
1985,68,84,148,red
1986,68,84,148,red
1987,68,84,148,red
1988,68,84,148,red
1989,68,84,148,red
1990,68,84,148,red
1991,68,84,148,red
1992,68,84,148,red
1993,68,84,148,red
1994,68,84,148,red
1995,68,84,148,red
1996,68,84,148,red
1997,68,84,148,red
1998,68,84,148,red
1999,68,84,148,red
2000,49,42,113,red
2001,49,42,113,red
2002,49,42,113,red
2003,49,42,113,red
2004,49,42,113,red
2005,49,42,113,red
2006,49,42,113,red
2007,49,42,113,red
2008,49,42,113,red
2009,49,42,113,red
2010,49,42,113,red
2011,49,42,113,red
2012,49,42,113,red
2013,49,42,113,red
2014,49,42,113,red
2015,49,42,113,red
2016,49,42,113,red
2017,49,42,113,red
2018,49,42,113,red
2019,49,42,113,red
2020,49,42,113,red
2021,49,42,113,red
2022,49,42,113,red
2023,49,42,113,red
2024,49,42,113,red
2025,49,42,113,red
2026,49,42,113,red
2027,49,42,113,red
2028,49,42,113,red
2029,49,42,113,red
2030,49,42,113,red
2031,49,42,113,red
2032,49,42,113,red
2033,49,42,113,red
2034,49,42,113,red
2035,49,42,113,red
2036,49,42,113,red
2037,49,42,113,red
2038,49,42,113,red
2039,49,42,113,red
2040,49,42,113,red
2041,49,42,113,red
2042,49,42,113,red
2043,49,42,113,red
2044,49,42,113,red
2045,49,42,113,red
2046,49,42,113,red
2047,49,42,113,red
2048,49,42,113,red
2049,49,42,113,red
2050,49,42,113,red
2051,49,42,113,red
2052,49,42,113,red
2053,49,42,113,red
2054,49,42,113,red
2055,49,42,113,red
2056,49,42,113,red
2057,49,42,113,red
2058,49,42,113,red
2059,49,42,113,red
2060,49,42,113,red
2061,49,42,113,red
2062,49,42,113,red
2063,49,42,113,red
2064,49,42,113,red
2065,49,42,113,red
2066,49,42,113,red
2067,49,42,113,red
2068,49,42,113,red
2069,49,42,113,red
2070,49,42,113,red
2071,49,42,113,red
2072,49,42,113,red
2073,49,42,113,red
2074,49,42,113,red
2075,49,42,113,red
2076,49,42,113,red
2077,49,42,113,red
2078,49,42,113,red
2079,49,42,113,red
2080,49,42,113,red
2081,49,42,113,red
2082,49,42,113,red
2083,49,42,113,red
2084,49,42,113,red
2085,49,42,113,red
2086,49,42,113,red
2087,49,42,113,red
2088,49,42,113,red
2089,49,42,113,red
2090,49,42,113,red
2091,49,42,113,red
2092,49,42,113,red
2093,49,42,113,red
2094,49,42,113,red
2095,49,42,113,red
2096,49,42,113,red
2097,49,42,113,red
2098,49,42,113,red
2099,49,42,113,red
2100,49,42,113,red
2101,49,42,113,red
2102,49,42,113,red
2103,49,42,113,red
2104,49,42,113,red
2105,49,42,113,red
2106,49,42,113,red
2107,49,42,113,red
2108,49,42,113,red
2109,49,42,113,red
2110,49,42,113,red
2111,49,42,113,red
2112,49,42,113,red
2113,49,42,113,red
2114,49,42,113,red
2115,49,42,113,red
2116,49,42,113,red
2117,49,42,113,red
2118,49,42,113,red
2119,49,42,113,red
2120,49,42,113,red
2121,49,42,113,red
2122,49,42,113,red
2123,49,42,113,red
2124,49,42,113,red
2125,49,42,113,red
2126,49,42,113,red
2127,49,42,113,red
2128,49,42,113,red
2129,49,42,113,red
2130,49,42,113,red
2131,49,42,113,red
2132,49,42,113,red
2133,49,42,113,red
2134,49,42,113,red
2135,49,42,113,red
2136,49,42,113,red
2137,49,42,113,red
2138,49,42,113,red
2139,49,42,113,red
2140,49,42,113,red
2141,49,42,113,red
2142,49,42,113,red
2143,49,42,113,red
2144,49,42,113,red
2145,49,42,113,red
2146,49,42,113,red
2147,49,42,113,red
2148,49,42,113,red
2149,49,42,113,red
2150,49,42,113,red
2151,49,42,113,red
2152,49,42,113,red
2153,49,42,113,red
2154,49,42,113,red
2155,49,42,113,red
2156,49,42,113,red
2157,49,42,113,red
2158,49,42,113,red
2159,49,42,113,red
2160,49,42,113,red
2161,49,42,113,red
2162,49,42,113,red
2163,49,42,113,red
2164,49,42,113,red
2165,49,42,113,red
2166,49,42,113,red
2167,49,42,113,red
2168,49,42,113,red
2169,49,42,113,red
2170,49,42,113,red
2171,49,42,113,red
2172,49,42,113,red
2173,49,42,113,red
2174,49,42,113,red
2175,49,42,113,red
2176,49,42,113,red
2177,49,42,113,red
2178,49,42,113,red
2179,49,42,113,red
2180,49,42,113,red
2181,49,42,113,red
2182,49,42,113,red
2183,49,42,113,red
2184,49,42,113,red
2185,49,42,113,red
2186,49,42,113,red
2187,49,42,113,red
2188,49,42,113,red
2189,49,42,113,red
2190,49,42,113,red
2191,49,42,113,red
2192,49,42,113,red
2193,49,42,113,red
2194,49,42,113,red
2195,49,42,113,red
2196,49,42,113,red
2197,49,42,113,red
2198,49,42,113,red
2199,49,42,113,red
2200,49,42,113,red
2201,49,42,113,red
2202,49,42,113,red
2203,49,42,113,red
2204,49,42,113,red
2205,49,42,113,red
2206,49,42,113,red
2207,49,42,113,red
2208,49,42,113,red
2209,49,42,113,red
2210,49,42,113,red
2211,49,42,113,red
2212,49,42,113,red
2213,49,42,113,red
2214,49,42,113,red
2215,49,42,113,red
2216,49,42,113,red
2217,49,42,113,red
2218,49,42,113,red
2219,49,42,113,red
2220,49,42,113,red
2221,49,42,113,red
2222,49,42,113,red
2223,49,42,113,red
2224,49,42,113,red
2225,49,42,113,red
2226,49,42,113,red
2227,49,42,113,red
2228,49,42,113,red
2229,49,42,113,red
2230,49,42,113,red
2231,49,42,113,red
2232,49,42,113,red
2233,49,42,113,red
2234,49,42,113,red
2235,49,42,113,red
2236,49,42,113,red
2237,49,42,113,red
2238,49,42,113,red
2239,49,42,113,red
2240,49,42,113,red
2241,49,42,113,red
2242,49,42,113,red
2243,49,42,113,red
2244,49,42,113,red
2245,49,42,113,red
2246,49,42,113,red
2247,49,42,113,red
2248,49,42,113,red
2249,49,42,113,red
2250,49,42,113,red
2251,49,42,113,red
2252,49,42,113,red
2253,49,42,113,red
2254,49,42,113,red
2255,49,42,113,red
2256,49,42,113,red
2257,49,42,113,red
2258,49,42,113,red
2259,49,42,113,red
2260,49,42,113,red
2261,49,42,113,red
2262,49,42,113,red
2263,49,42,113,red
2264,49,42,113,red
2265,49,42,113,red
2266,49,42,113,red
2267,49,42,113,red
2268,49,42,113,red
2269,49,42,113,red
2270,49,42,113,red
2271,49,42,113,red
2272,49,42,113,red
2273,49,42,113,red
2274,49,42,113,red
2275,49,42,113,red
2276,49,42,113,red
2277,49,42,113,red
2278,49,42,113,red
2279,49,42,113,red
2280,49,42,113,red
2281,49,42,113,red
2282,49,42,113,red
2283,49,42,113,red
2284,49,42,113,red
2285,49,42,113,red
2286,49,42,113,red
2287,49,42,113,red
2288,49,42,113,red
2289,49,42,113,red
2290,49,42,113,red
2291,49,42,113,red
2292,49,42,113,red
2293,49,42,113,red
2294,49,42,113,red
2295,49,42,113,red
2296,49,42,113,red
2297,49,42,113,red
2298,49,42,113,red
2299,49,42,113,red
2300,49,42,113,red
2301,49,42,113,red
2302,49,42,113,red
2303,49,42,113,red
2304,49,42,113,red
2305,49,42,113,red
2306,49,42,113,red
2307,49,42,113,red
2308,49,42,113,red
2309,49,42,113,red
2310,49,42,113,red
2311,49,42,113,red
2312,49,42,113,red
2313,49,42,113,red
2314,49,42,113,red
2315,49,42,113,red
2316,49,42,113,red
2317,49,42,113,red
2318,49,42,113,red
2319,49,42,113,red
2320,49,42,113,red
2321,49,42,113,red
2322,49,42,113,red
2323,49,42,113,red
2324,49,42,113,red
2325,49,42,113,red
2326,49,42,113,red
2327,49,42,113,red
2328,49,42,113,red
2329,49,42,113,red
2330,49,42,113,red
2331,49,42,113,red
2332,49,42,113,red
2333,49,42,113,red
2334,49,42,113,red
2335,49,42,113,red
2336,49,42,113,red
2337,49,42,113,red
2338,49,42,113,red
2339,49,42,113,red
2340,49,42,113,red
2341,49,42,113,red
2342,49,42,113,red
2343,49,42,113,red
2344,49,42,113,red
2345,49,42,113,red
2346,49,42,113,red
2347,49,42,113,red
2348,49,42,113,red
2349,49,42,113,red
2350,49,42,113,red
2351,49,42,113,red
2352,49,42,113,red
2353,49,42,113,red
2354,49,42,113,red
2355,49,42,113,red
2356,49,42,113,red
2357,49,42,113,red
2358,49,42,113,red
2359,49,42,113,red
2360,49,42,113,red
2361,49,42,113,red
2362,49,42,113,red
2363,49,42,113,red
2364,49,42,113,red
2365,49,42,113,red
2366,49,42,113,red
2367,49,42,113,red
2368,49,42,113,red
2369,49,42,113,red
2370,49,42,113,red
2371,49,42,113,red
2372,49,42,113,red
2373,49,42,113,red
2374,49,42,113,red
2375,49,42,113,red
2376,49,42,113,red
2377,49,42,113,red
2378,49,42,113,red
2379,49,42,113,red
2380,49,42,113,red
2381,49,42,113,red
2382,49,42,113,red
2383,49,42,113,red
2384,49,42,113,red
2385,49,42,113,red
2386,49,42,113,red
2387,49,42,113,red
2388,49,42,113,red
2389,49,42,113,red
2390,49,42,113,red
2391,49,42,113,red
2392,49,42,113,red
2393,49,42,113,red
2394,49,42,113,red
2395,49,42,113,red
2396,49,42,113,red
2397,49,42,113,red
2398,49,42,113,red
2399,49,42,113,red
2400,49,42,113,red
2401,49,42,113,red
2402,49,42,113,red
2403,49,42,113,red
2404,49,42,113,red
2405,49,42,113,red
2406,49,42,113,red
2407,49,42,113,red
2408,49,42,113,red
2409,49,42,113,red
2410,49,42,113,red
2411,49,42,113,red
2412,49,42,113,red
2413,49,42,113,red
2414,49,42,113,red
2415,49,42,113,red
2416,49,42,113,red
2417,49,42,113,red
2418,49,42,113,red
2419,49,42,113,red
2420,49,42,113,red
2421,49,42,113,red
2422,49,42,113,red
2423,49,42,113,red
2424,49,42,113,red
2425,49,42,113,red
2426,49,42,113,red
2427,49,42,113,red
2428,49,42,113,red
2429,49,42,113,red
2430,49,42,113,red
2431,49,42,113,red
2432,49,42,113,red
2433,49,42,113,red
2434,49,42,113,red
2435,49,42,113,red
2436,49,42,113,red
2437,49,42,113,red
2438,49,42,113,red
2439,49,42,113,red
2440,49,42,113,red
2441,49,42,113,red
2442,49,42,113,red
2443,49,42,113,red
2444,49,42,113,red
2445,49,42,113,red
2446,49,42,113,red
2447,49,42,113,red
2448,49,42,113,red
2449,49,42,113,red
2450,49,42,113,red
2451,49,42,113,red
2452,49,42,113,red
2453,49,42,113,red
2454,49,42,113,red
2455,49,42,113,red
2456,49,42,113,red
2457,49,42,113,red
2458,49,42,113,red
2459,49,42,113,red
2460,49,42,113,red
2461,49,42,113,red
2462,49,42,113,red
2463,49,42,113,red
2464,49,42,113,red
2465,49,42,113,red
2466,49,42,113,red
2467,49,42,113,red
2468,49,42,113,red
2469,49,42,113,red
2470,49,42,113,red
2471,49,42,113,red
2472,49,42,113,red
2473,49,42,113,red
2474,49,42,113,red
2475,49,42,113,red
2476,49,42,113,red
2477,49,42,113,red
2478,49,42,113,red
2479,49,42,113,red
2480,49,42,113,red
2481,49,42,113,red
2482,49,42,113,red
2483,49,42,113,red
2484,49,42,113,red
2485,49,42,113,red
2486,49,42,113,red
2487,49,42,113,red
2488,49,42,113,red
2489,49,42,113,red
2490,49,42,113,red
2491,49,42,113,red
2492,49,42,113,red
2493,49,42,113,red
2494,49,42,113,red
2495,49,42,113,red
2496,49,42,113,red
2497,49,42,113,red
2498,49,42,113,red
2499,49,42,113,red
2500,49,42,113,red
2501,49,42,113,red
2502,49,42,113,red
2503,49,42,113,red
2504,49,42,113,red
2505,49,42,113,red
2506,49,42,113,red
2507,49,42,113,red
2508,49,42,113,red
2509,49,42,113,red
2510,49,42,113,red
2511,49,42,113,red
2512,49,42,113,red
2513,49,42,113,red
2514,49,42,113,red
2515,49,42,113,red
2516,49,42,113,red
2517,49,42,113,red
2518,49,42,113,red
2519,49,42,113,red
2520,49,42,113,red
2521,49,42,113,red
2522,49,42,113,red
2523,49,42,113,red
2524,49,42,113,red
2525,49,42,113,red
2526,49,42,113,red
2527,49,42,113,red
2528,49,42,113,red
2529,49,42,113,red
2530,49,42,113,red
2531,49,42,113,red
2532,49,42,113,red
2533,49,42,113,red
2534,49,42,113,red
2535,49,42,113,red
2536,49,42,113,red
2537,49,42,113,red
2538,49,42,113,red
2539,49,42,113,red
2540,49,42,113,red
2541,49,42,113,red
2542,49,42,113,red
2543,49,42,113,red
2544,49,42,113,red
2545,49,42,113,red
2546,49,42,113,red
2547,49,42,113,red
2548,49,42,113,red
2549,49,42,113,red
2550,49,42,113,red
2551,49,42,113,red
2552,49,42,113,red
2553,49,42,113,red
2554,49,42,113,red
2555,49,42,113,red
2556,49,42,113,red
2557,49,42,113,red
2558,49,42,113,red
2559,49,42,113,red
2560,49,42,113,red
2561,49,42,113,red
2562,49,42,113,red
2563,49,42,113,red
2564,49,42,113,red
2565,49,42,113,red
2566,49,42,113,red
2567,49,42,113,red
2568,49,42,113,red
2569,49,42,113,red
2570,49,42,113,red
2571,49,42,113,red
2572,49,42,113,red
2573,49,42,113,red
2574,49,42,113,red
2575,49,42,113,red
2576,49,42,113,red
2577,49,42,113,red
2578,49,42,113,red
2579,49,42,113,red
2580,49,42,113,red
2581,49,42,113,red
2582,49,42,113,red
2583,49,42,113,red
2584,49,42,113,red
2585,49,42,113,red
2586,49,42,113,red
2587,49,42,113,red
2588,49,42,113,red
2589,49,42,113,red
2590,49,42,113,red
2591,49,42,113,red
2592,49,42,113,red
2593,49,42,113,red
2594,49,42,113,red
2595,49,42,113,red
2596,49,42,113,red
2597,49,42,113,red
2598,49,42,113,red
2599,49,42,113,red
2600,49,42,113,red
2601,49,42,113,red
2602,49,42,113,red
2603,49,42,113,red
2604,49,42,113,red
2605,49,42,113,red
2606,49,42,113,red
2607,49,42,113,red
2608,49,42,113,red
2609,49,42,113,red
2610,49,42,113,red
2611,49,42,113,red
2612,49,42,113,red
2613,49,42,113,red
2614,49,42,113,red
2615,49,42,113,red
2616,49,42,113,red
2617,49,42,113,red
2618,49,42,113,red
2619,49,42,113,red
2620,49,42,113,red
2621,49,42,113,red
2622,49,42,113,red
2623,49,42,113,red
2624,49,42,113,red
2625,49,42,113,red
2626,49,42,113,red
2627,49,42,113,red
2628,49,42,113,red
2629,49,42,113,red
